tweet_id,timestamp
800487_1,2022-04-01 18:26:03+00:00
800487_2,2022-04-01 18:26:03+00:00
800487_3,2022-04-01 18:26:03+00:00
800487_4,2022-04-01 19:04:33+00:00
800487_5,2022-04-01 19:13:17+00:00
800487_6,2022-04-01 19:37:40+00:00
800487_7,2022-04-01 20:12:26+00:00
800487_8,2022-04-01 21:11:05+00:00
800487_9,2022-04-01 22:31:35+00:00
800487_10,2022-04-01 23:16:29+00:00
800487_11,2022-04-02 02:40:48+00:00
800487_12,2022-04-02 04:47:56+00:00
800487_13,2022-04-02 08:20:03+00:00
800487_14,2022-04-02 21:40:02+00:00
807615_1,2022-04-01 22:30:40+00:00
807615_2,2022-04-01 23:03:03+00:00
807615_3,2022-04-02 01:55:04+00:00
807615_4,2022-04-02 02:37:13+00:00
807615_5,2022-04-02 05:32:23+00:00
807615_6,2022-04-02 05:38:42+00:00
807615_7,2022-04-02 09:00:02+00:00
807615_8,2022-04-02 10:44:24+00:00
807615_9,2022-04-02 11:15:52+00:00
807615_10,2022-04-02 20:55:05+00:00
807615_11,2022-04-02 21:40:02+00:00
807615_12,2022-04-02 22:19:09+00:00
807615_13,2022-04-03 02:31:49+00:00
807615_14,2022-04-03 02:36:16+00:00
807615_15,2022-04-03 18:44:54+00:00
807615_16,2022-04-03 22:15:01+00:00
807615_17,2022-04-05 17:45:06+00:00
807615_18,2022-04-05 19:49:56+00:00
807615_19,2022-04-05 20:11:24+00:00
807615_20,2022-04-06 16:55:22+00:00
807615_21,2022-04-08 16:21:39+00:00
807615_22,2022-04-01 22:30:35+00:00
807615_23,2022-04-02 10:54:46+00:00
807615_23_1327719293614772225,2022-04-02T11:03:32+0000
807615_24,2022-04-02 19:06:17+00:00
807615_24_200578586,2022-04-02T19:06:18+0000
807615_25,2022-04-02 03:16:27+00:00
807615_25_1296824286439788545,2022-04-02T03:26:09+0000
807615_25_1296824286439788545_780511311415300096,2022-04-02T04:14:21+0000
807615_25_1296824286439788545_17184997,2022-04-02T04:29:57+0000
821274_1,2022-04-02 01:07:42+00:00
821274_2,2022-04-02 01:50:52+00:00
821274_3,2022-04-02 09:22:41+00:00
821274_4,2022-04-02 12:26:25+00:00
821274_5,2022-04-02 12:52:34+00:00
821274_6,2022-04-02 15:21:37+00:00
821274_7,2022-04-02 22:39:15+00:00
821274_8,2022-04-02 23:56:13+00:00
821274_9,2022-04-03 05:13:05+00:00
821274_10,2022-04-03 09:49:37+00:00
821274_11,2022-04-03 13:08:43+00:00
821274_12,2022-04-03 15:50:17+00:00
821274_13,2022-04-03 15:51:21+00:00
821274_14,2022-04-03 17:36:32+00:00
821274_15,2022-04-03 22:58:40+00:00
821274_16,2022-04-04 00:42:20+00:00
821274_17,2022-04-04 02:23:56+00:00
821274_18,2022-04-10 16:17:15+00:00
821274_19,2022-04-10 16:25:58+00:00
821274_20,2022-04-10 16:26:36+00:00
821274_21,2022-04-01 23:52:56+00:00
821274_21_31302420,2022-04-02T00:20:55+0000
821274_22,2022-04-02 08:13:09+00:00
821274_22_1483488735270477830,2022-04-02T08:38:00+0000
821274_23,2022-04-04 03:01:06+00:00
821274_23_1222636211061305345,2022-04-04T03:01:06+0000
821274_24,2022-04-02 15:15:08+00:00
821274_24_1222636211061305345,2022-04-02T15:15:08+0000
821274_24_1222636211061305345_1222636211061305345,2022-04-02T15:18:16+0000
821274_25,2022-04-03 16:39:46+00:00
821274_25_17967221,2022-04-03T16:47:23+0000
821274_25_3010633722,2022-04-03T18:56:11+0000
821274_26,2022-04-04 13:14:26+00:00
821274_26_1475204897268187139,2022-04-12T14:28:20+0000
821274_26_1475204897268187139_4644018092,2022-04-12T15:57:51+0000
824475_1,2022-03-29 02:03:02+00:00
824475_2,2022-03-29 02:03:02+00:00
824475_3,2022-03-29 04:00:02+00:00
824475_4,2022-03-29 04:26:39+00:00
824475_5,2022-03-29 06:44:34+00:00
824475_6,2022-03-29 07:57:04+00:00
824475_7,2022-03-29 07:59:50+00:00
824475_8,2022-03-29 11:00:14+00:00
824475_9,2022-03-29 16:49:22+00:00
824475_10,2022-03-29 18:00:02+00:00
824475_11,2022-03-30 08:40:01+00:00
824475_12,2022-03-30 18:40:01+00:00
824475_13,2022-03-29 04:27:56+00:00
824475_13_99944372,2022-03-29T04:31:14+0000
824475_13_425680438,2022-03-29T05:12:14+0000
824475_13_425680438_11769862,2022-03-29T05:18:12+0000
824475_13_820395018074529792,2022-03-29T05:22:31+0000
824475_13_820395018074529792,2022-03-29T05:24:42+0000
824475_13_820395018074529792,2022-03-29T05:26:29+0000
824475_13_710250234396463104,2022-03-29T06:23:53+0000
824475_13_1467018032249651204,2022-03-29T09:17:17+0000
825466_1,2022-04-01 23:10:11+00:00
825466_2,2022-04-01 23:14:25+00:00
825466_3,2022-04-01 23:14:44+00:00
825466_4,2022-04-01 23:14:54+00:00
825466_5,2022-04-01 23:15:11+00:00
825466_6,2022-04-01 23:15:18+00:00
825466_7,2022-04-01 23:15:24+00:00
825466_8,2022-04-01 23:16:57+00:00
825466_9,2022-04-01 23:18:23+00:00
825466_10,2022-04-01 23:18:30+00:00
825466_11,2022-04-01 23:19:06+00:00
