article_id,tweet_id,user_id,parent_id,entity,entity_type,sentiment
413742,413742_30_736208846_23539096,23539096,413742_30_736208846,GI Jane,PERSON,-0.34
413742,413742_30_736208846_825175896680124417,825175896680124417,413742_30_736208846,Smith,GPE,-0.296
413742,413742_30_1483967282069925890,1483967282069925890,413742_30,Smith,GPE,-0.2023
413742,413742_30_1483967282069925890,1483967282069925890,413742_30,Hollywood,GPE,-0.2023
413742,413742_30_1483967282069925890_4705057927,4705057927,413742_30_1483967282069925890,Chris Rock,PERSON,-0.5106
413742,413742_30_79826188,79826188,413742_30,Chris,PERSON,0.2263
413742,413742_30_79826188_1485680268820328452,1485680268820328452,413742_30_79826188,scorpionov,NORP,0.296
413742,413742_30_79826188_705920439034343426,705920439034343426,413742_30_79826188,Chris Rock,PERSON,0.4588
413742,413742_30_79826188_705920439034343426,705920439034343426,413742_30_79826188,Academy Awards,ORG,0.4588
413742,413742_30_79826188_705920439034343426,705920439034343426,413742_30_79826188,Bruce Banner,PERSON,0.4588
413742,413742_30_79826188_705920439034343426,705920439034343426,413742_30_79826188,Smith full Hulk,ORG,0.4588
413742,413742_30_4893576988,4893576988,413742_30,Chris Rock,PERSON,0.1779
413742,413742_30_1440461860956897283,1440461860956897283,413742_30,Drink Ralph,PERSON,0.0
413742,413742_30_1440461860956897283,1440461860956897283,413742_30,Charlie Juice,PERSON,0.0
413742,413742_30_22527901_1219345067212709888,1219345067212709888,413742_30_22527901,comedians assault,ORG,-0.3818
413742,413742_30_3765140775,3765140775,413742_30,Smith,GPE,-0.7184
413742,413742_30_3765140775,3765140775,413742_30,Rock Jason Momoa Jada,PERSON,-0.7184
413742,413742_30_2825405996,2825405996,413742_30,Epic Fail,ORG,-0.8481
413742,413742_30_1009364407573458944,1009364407573458944,413742_30,Ben,PERSON,0.0
413742,413742_30_733364996722307073,733364996722307073,413742_30,Smith Slaps,ORG,0.0
413742,413742_30_733364996722307073,733364996722307073,413742_30,Chris Rock,PERSON,0.0
413742,413742_30_733364996722307073,733364996722307073,413742_30,YouTube,ORG,0.0
413742,413742_30_760075340,760075340,413742_30,Chris Rock,PERSON,-0.872
413742,413742_30_760075340,760075340,413742_30,Jada,GPE,-0.872
413742,413742_30_1274306671,1274306671,413742_30,Gang Gang,PERSON,0.0
413742,413742_30_1274306671,1274306671,413742_30,SHIB,ORG,0.0
413742,413742_30_1157837194930860032,1157837194930860032,413742_30,Kathy Griffin,PERSON,0.34
413742,413742_30_1157837194930860032,1157837194930860032,413742_30,Smith,ORG,0.34
413742,413742_30_1157837194930860032,1157837194930860032,413742_30,Chris,PERSON,0.34
413742,413742_30_1157837194930860032,1157837194930860032,413742_30,Press,ORG,0.34
413742,413742_30_1437977545107034116,1437977545107034116,413742_30,Smith,GPE,-0.5574
413742,413742_30_1437977545107034116,1437977545107034116,413742_30,Chris,PERSON,-0.5574
413742,413742_30_1437977545107034116,1437977545107034116,413742_30,Ricky Gervais,PERSON,-0.5574
413742,413742_30_1437977545107034116,1437977545107034116,413742_30,white Academy,ORG,-0.5574
413742,413742_30_1437977545107034116,1437977545107034116,413742_30,Chris,PERSON,-0.5574
413742,413742_30_1961112865,1961112865,413742_30,Oscar,PERSON,0.0
413742,413742_30_1352458177653088257,1352458177653088257,413742_30,Kathy shut fuck,PERSON,-0.5423
413742,413742_30_1471189276666826754,1471189276666826754,413742_30,Comedian,NORP,0.3182
413742,413742_30_1471189276666826754_1375778523307249673,1375778523307249673,413742_30_1471189276666826754,ProfGregP,NORP,0.0
413742,413742_30_1471189276666826754_1375778523307249673,1375778523307249673,413742_30_1471189276666826754,Smith Use Words,ORG,0.0
413742,413742_30_1471189276666826754_1375778523307249673,1375778523307249673,413742_30_1471189276666826754,Academy,ORG,0.0
413742,413742_30_1471189276666826754_1375778523307249673,1375778523307249673,413742_30_1471189276666826754,Oscar,PERSON,0.0
413742,413742_30_1478085337566035982,1478085337566035982,413742_30,Drop TheAcademy,PERSON,-0.2732
413742,413742_30_1240694422750232581,1240694422750232581,413742_30,Smith,ORG,0.25
413742,413742_30_1462604208042123264,1462604208042123264,413742_30,Jada Pinkett Smith,PERSON,0.4215
413742,413742_30_3377454729,3377454729,413742_30,Hollywood,GPE,-0.4404
413742,413742_30_1417140245502517249,1417140245502517249,413742_30,Chris,PERSON,-0.7717
413742,413742_30_1417140245502517249,1417140245502517249,413742_30,Jada,GPE,-0.7717
413742,413742_30_1417140245502517249,1417140245502517249,413742_30,Shit,ORG,-0.7717
413742,413742_30_376020588,376020588,413742_30,Comedians,NORP,0.4767
413742,413742_30_1215265890406674433,1215265890406674433,413742_30,Chris Rock,ORG,0.2263
413742,413742_30_1352373930800140290,1352373930800140290,413742_30,gaf,PERSON,0.0
413742,413742_30_853923742770094080_114310699,114310699,413742_30_853923742770094080,Warmth Rickles,ORG,-0.2732
413742,413742_30_1155369450906034176,1155369450906034176,413742_30,Jada,GPE,0.1531
413742,413742_30_1277383888864546816,1277383888864546816,413742_30,Comedians,NORP,0.4588
413742,413742_30_1439293435056328705,1439293435056328705,413742_30,Smith,GPE,-0.743
413742,413742_30_1439293435056328705,1439293435056328705,413742_30,HollywoodFeminzationOfBlackMen,ORG,-0.743
413742,413742_30_23523845,23523845,413742_30,Kathy Griffen,PERSON,-0.6597
413742,413742_30_1004073858385801216,1004073858385801216,413742_30,Jada,PERSON,-0.6597
413742,413742_30_601373370,601373370,413742_30,LOUDER,ORG,0.0
413742,413742_30_1436176913341419522,1436176913341419522,413742_30,Arrest,PERSON,-0.34
413742,413742_30_1436176913341419522,1436176913341419522,413742_30,Smith,GPE,-0.34
413742,413742_30_3887555481,3887555481,413742_30,WillSmith,ORG,-0.34
413742,413742_30_3887555481,3887555481,413742_30,Hollywood Creating,PERSON,-0.34
413742,413742_30_3887555481,3887555481,413742_30,NPR,ORG,-0.34
413742,413742_30_395828333,395828333,413742_30,GI Jane,PERSON,0.0
413742,413742_30_1312803660511019008,1312803660511019008,413742_30,Jada,PERSON,-0.6124
413742,413742_30_935527496,935527496,413742_30,Hypocrites Hollywood,PERSON,-0.128
413742,413742_30_1053705790408794112,1053705790408794112,413742_30,Smith,GPE,0.34
413742,413742_30_1430603558521610244,1430603558521610244,413742_30,TOLERANCE VIOLENCE Smith,ORG,-0.7096
413742,413742_30_1430603558521610244,1430603558521610244,413742_30,Oscar,PERSON,-0.7096
413742,413742_30_789029432,789029432,413742_30,Ban Smith,PERSON,-0.7184
413742,413742_30_789029432,789029432,413742_30,American,NORP,-0.2732
413742,413742_30_19675541,19675541,413742_30,Kathy Griffin,PERSON,0.0
413742,413742_30_1349111203814105090,1349111203814105090,413742_30,N,GPE,0.7096
413742,413742_30_1426261032796889099,1426261032796889099,413742_30,Smith,GPE,0.785
413742,413742_30_1426261032796889099,1426261032796889099,413742_30,Hollywood,GPE,0.785
413742,413742_30_1426261032796889099,1426261032796889099,413742_30,Rock,GPE,0.785
413742,413742_30_45865786,45865786,413742_30,Chris,PERSON,-0.1531
413742,413742_30_1131277433481584640,1131277433481584640,413742_30,Oscar,PERSON,-0.9769
413742,413742_30_1242354243031437312,1242354243031437312,413742_30,jada,GPE,0.7269
413742,413742_30_1393571037690974211,1393571037690974211,413742_30,Chris,PERSON,-0.5994
413742,413742_30_1399132792424964096,1399132792424964096,413742_30,Wills,ORG,0.0
413742,413742_30_1441783744365424647,1441783744365424647,413742_30,GeorgeTakei,ORG,0.6808
413742,413742_30_827922939102240768,827922939102240768,413742_30,WillAndChris,PERSON,0.0
413742,413742_30_907663200635809792,907663200635809792,413742_30,BAFTA,ORG,0.6486
413742,413742_30_1312736018857156608,1312736018857156608,413742_30,Oscar,PERSON,-0.6249
413742,413742_30_564024317,564024317,413742_30,Hollywood,GPE,-0.5859
413742,413742_30_2416165153,2416165153,413742_30,Smith,GPE,-0.5994
413742,413742_30_2416165153,2416165153,413742_30,Smith,PERSON,-0.5994
413742,413742_30_62820981,62820981,413742_30,Smith,ORG,0.4588
413742,413742_30_31858362,31858362,413742_30,WillSmith,ORG,-0.2023
413742,413742_30_31858362,31858362,413742_30,African American,NORP,-0.2023
413742,413742_30_31858362,31858362,413742_30,Alopecia,PERSON,-0.2023
413742,413742_30_976424377230209025,976424377230209025,413742_30,Chris Rock Jada,PERSON,0.2023
413742,413742_30_976424377230209025,976424377230209025,413742_30,Dude,PERSON,0.2023
413742,413742_30_1260691020401893376,1260691020401893376,413742_30,Chris Rock,PERSON,0.2023
413742,413742_30_1342160254663012353,1342160254663012353,413742_30,Kathy Griffin,PERSON,-0.296
413742,413742_30_270025562,270025562,413742_30,comedians make jokes taste someone disease funny comedian person least low attack,ORG,0.8028
413742,413742_30_270025562,270025562,413742_30,Chris,PERSON,0.8028
413742,413742_30_270025562,270025562,413742_30,Smith,GPE,0.8028
413742,413742_30_3302203720,3302203720,413742_30,Kathy Griffin,PERSON,0.0
413742,413742_30_394437191,394437191,413742_30,Slap,PERSON,-0.0772
413742,413742_30_394437191,394437191,413742_30,GI Jane,PERSON,-0.0772
413742,413742_30_394437191_1483451445907275783,1483451445907275783,413742_30_394437191,JWCromerDetroit,GPE,0.5106
413742,413742_30_270025562,270025562,413742_30,Chris,PERSON,0.1779
413742,413742_30_270025562,270025562,413742_30,Smith live TV,ORG,0.1779
413742,413742_30_1117494024,1117494024,413742_30,Smith,ORG,-0.2263
413742,413742_30_270025562,270025562,413742_30,Kathy Griffin,PERSON,0.7184
413742,413742_30_989105140794785793,989105140794785793,413742_30,comedians boycott,ORG,-0.0258
413742,413742_30_989105140794785793,989105140794785793,413742_30,Oscar Let,PERSON,-0.0258
413742,413742_30_989105140794785793,989105140794785793,413742_30,Chris,PERSON,-0.0258
413742,413742_30_989105140794785793,989105140794785793,413742_30,Jim Jeffries,PERSON,-0.0258
413742,413742_30_1384993581014863881,1384993581014863881,413742_30,Hollywood,GPE,0.6124
413742,413742_30_1384993581014863881,1384993581014863881,413742_30,Indian,NORP,0.6124
413742,413742_30_1384993581014863881,1384993581014863881,413742_30,USA,GPE,0.6124
413742,413742_30_1384993581014863881,1384993581014863881,413742_30,Chinese,NORP,0.6124
413742,413742_30_1191769429,1191769429,413742_30,Smith,GPE,0.5423
413742,413742_30_1191769429,1191769429,413742_30,Chris Rock,PERSON,0.5423
413742,413742_30_1191769429,1191769429,413742_30,Smith,ORG,0.5423
413742,413742_30_21631302,21631302,413742_30,WillSmith,ORG,0.8957
413742,413742_30_1604416710,1604416710,413742_30,Sean Penn,PERSON,0.7845
413742,413742_30_1604416710,1604416710,413742_30,Zelensky,PERSON,0.7845
413742,413742_30_1604416710,1604416710,413742_30,Oscar Peace,PERSON,0.7845
413742,413742_30_1507416464898334725,1507416464898334725,413742_30,HollyWeirdo,ORG,-0.7351
413742,413742_30_1507416464898334725,1507416464898334725,413742_30,USA Black Black Crime,ORG,-0.7351
413742,413742_30_970392005707796481,970392005707796481,413742_30,Comedians,NORP,0.0258
413742,413742_30_970392005707796481,970392005707796481,413742_30,Rickles,ORG,0.0258
413742,413742_30_1399736598816821248,1399736598816821248,413742_30,Kathy Griffin,PERSON,-0.6249
413742,413742_30_977784139926659072,977784139926659072,413742_30,Chris Rock,PERSON,-0.6369
413742,413742_30_977784139926659072,977784139926659072,413742_30,Black Women,ORG,-0.6369
